log_id,name,url,invokeTime,formattedResponse,functionInitialLoad,functionInnertime,msSinceFunctionLoad,firstRun,serverStart,serverEnd,serverDifference
611,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710914030003,This function initially loaded at Wed Mar 20 2024 04:33:20 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 05:53:50 GMT+0000 (Coordinated Universal Time).,1710909200494,1710914030137,4829643,false,1710914030003,1710914030114,111
612,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710914040002,This function initially loaded at Wed Mar 20 2024 04:33:20 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 05:54:00 GMT+0000 (Coordinated Universal Time).,1710909200494,1710914040144,4839650,false,1710914040002,1710914040124,122
613,2. Every 1 Minute,https://lbg4c1fym5.execute-api.us-west-2.amazonaws.com/default/1M,1710914040011,This function initially loaded at Wed Mar 20 2024 04:34:00 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 05:54:00 GMT+0000 (Coordinated Universal Time).,1710909240474,1710914040202,4799728,false,1710914040011,1710914040178,167
614,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710914050002,This function initially loaded at Wed Mar 20 2024 04:33:20 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 05:54:10 GMT+0000 (Coordinated Universal Time).,1710909200494,1710914050143,4849649,false,1710914050002,1710914050119,117
615,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710914060003,This function initially loaded at Wed Mar 20 2024 04:33:20 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 05:54:20 GMT+0000 (Coordinated Universal Time).,1710909200494,1710914060147,4859653,false,1710914060003,1710914060125,122
616,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710914070002,This function initially loaded at Wed Mar 20 2024 04:33:20 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 05:54:30 GMT+0000 (Coordinated Universal Time).,1710909200494,1710914070132,4869638,false,1710914070002,1710914070111,109
617,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710914080002,This function initially loaded at Wed Mar 20 2024 04:33:20 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 05:54:40 GMT+0000 (Coordinated Universal Time).,1710909200494,1710914080190,4879696,false,1710914080002,1710914080167,165
618,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710914090003,This function initially loaded at Wed Mar 20 2024 04:33:20 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 05:54:50 GMT+0000 (Coordinated Universal Time).,1710909200494,1710914090139,4889645,false,1710914090003,1710914090132,129
619,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710914100002,This function initially loaded at Wed Mar 20 2024 04:33:20 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 05:55:00 GMT+0000 (Coordinated Universal Time).,1710909200494,1710914100136,4899642,false,1710914100002,1710914100114,112
620,3. Every 5 Minutes,https://c74aqg48s2.execute-api.us-west-2.amazonaws.com/default/5M,1710914100014,This function initially loaded at Wed Mar 20 2024 04:35:01 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 05:55:00 GMT+0000 (Coordinated Universal Time).,1710909301023,1710914100199,4799176,false,1710914100014,1710914100174,160
621,2. Every 1 Minute,https://lbg4c1fym5.execute-api.us-west-2.amazonaws.com/default/1M,1710914100009,This function initially loaded at Wed Mar 20 2024 04:34:00 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 05:55:00 GMT+0000 (Coordinated Universal Time).,1710909240474,1710914100142,4859668,false,1710914100009,1710914100116,107
622,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710914110002,This function initially loaded at Wed Mar 20 2024 04:33:20 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 05:55:10 GMT+0000 (Coordinated Universal Time).,1710909200494,1710914110142,4909648,false,1710914110002,1710914110119,117
623,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710914120002,This function initially loaded at Wed Mar 20 2024 04:33:20 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 05:55:20 GMT+0000 (Coordinated Universal Time).,1710909200494,1710914120133,4919639,false,1710914120002,1710914120108,106
624,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710914130002,This function initially loaded at Wed Mar 20 2024 04:33:20 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 05:55:30 GMT+0000 (Coordinated Universal Time).,1710909200494,1710914130125,4929631,false,1710914130002,1710914130116,114
625,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710914140003,This function initially loaded at Wed Mar 20 2024 04:33:20 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 05:55:40 GMT+0000 (Coordinated Universal Time).,1710909200494,1710914140127,4939633,false,1710914140003,1710914140104,101
626,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710914150002,This function initially loaded at Wed Mar 20 2024 04:33:20 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 05:55:50 GMT+0000 (Coordinated Universal Time).,1710909200494,1710914150174,4949680,false,1710914150002,1710914150149,147
627,2. Every 1 Minute,https://lbg4c1fym5.execute-api.us-west-2.amazonaws.com/default/1M,1710914160013,This function initially loaded at Wed Mar 20 2024 04:34:00 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 05:56:00 GMT+0000 (Coordinated Universal Time).,1710909240474,1710914160197,4919723,false,1710914160013,1710914160174,161
628,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710914160004,This function initially loaded at Wed Mar 20 2024 04:33:20 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 05:56:00 GMT+0000 (Coordinated Universal Time).,1710909200494,1710914160196,4959702,false,1710914160004,1710914160176,172
629,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710914170001,This function initially loaded at Wed Mar 20 2024 04:33:20 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 05:56:10 GMT+0000 (Coordinated Universal Time).,1710909200494,1710914170120,4969626,false,1710914170001,1710914170096,95
630,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710914180002,This function initially loaded at Wed Mar 20 2024 04:33:20 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 05:56:20 GMT+0000 (Coordinated Universal Time).,1710909200494,1710914180152,4979658,false,1710914180002,1710914180125,123
631,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710914190002,This function initially loaded at Wed Mar 20 2024 04:33:20 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 05:56:30 GMT+0000 (Coordinated Universal Time).,1710909200494,1710914190121,4989627,false,1710914190002,1710914190100,98
632,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710914200004,This function initially loaded at Wed Mar 20 2024 04:33:20 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 05:56:40 GMT+0000 (Coordinated Universal Time).,1710909200494,1710914200124,4999630,false,1710914200004,1710914200099,95
633,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710914210003,This function initially loaded at Wed Mar 20 2024 04:33:20 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 05:56:50 GMT+0000 (Coordinated Universal Time).,1710909200494,1710914210127,5009633,false,1710914210003,1710914210102,99
634,2. Every 1 Minute,https://lbg4c1fym5.execute-api.us-west-2.amazonaws.com/default/1M,1710914220009,This function initially loaded at Wed Mar 20 2024 04:34:00 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 05:57:00 GMT+0000 (Coordinated Universal Time).,1710909240474,1710914220127,4979653,false,1710914220009,1710914220102,93
635,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710914220003,This function initially loaded at Wed Mar 20 2024 04:33:20 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 05:57:00 GMT+0000 (Coordinated Universal Time).,1710909200494,1710914220136,5019642,false,1710914220003,1710914220111,108
636,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710914230004,This function initially loaded at Wed Mar 20 2024 04:33:20 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 05:57:10 GMT+0000 (Coordinated Universal Time).,1710909200494,1710914230127,5029633,false,1710914230004,1710914230101,97
637,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710914240003,This function initially loaded at Wed Mar 20 2024 04:33:20 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 05:57:20 GMT+0000 (Coordinated Universal Time).,1710909200494,1710914240182,5039688,false,1710914240003,1710914240156,153
638,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710914250002,This function initially loaded at Wed Mar 20 2024 04:33:20 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 05:57:30 GMT+0000 (Coordinated Universal Time).,1710909200494,1710914250161,5049667,false,1710914250002,1710914250137,135
639,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710914260002,This function initially loaded at Wed Mar 20 2024 04:33:20 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 05:57:40 GMT+0000 (Coordinated Universal Time).,1710909200494,1710914260154,5059660,false,1710914260002,1710914260128,126
640,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710914270002,This function initially loaded at Wed Mar 20 2024 04:33:20 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 05:57:50 GMT+0000 (Coordinated Universal Time).,1710909200494,1710914270132,5069638,false,1710914270002,1710914270107,105
641,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710914280003,This function initially loaded at Wed Mar 20 2024 04:33:20 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 05:58:00 GMT+0000 (Coordinated Universal Time).,1710909200494,1710914280166,5079672,false,1710914280003,1710914280142,139
642,2. Every 1 Minute,https://lbg4c1fym5.execute-api.us-west-2.amazonaws.com/default/1M,1710914280010,This function initially loaded at Wed Mar 20 2024 04:34:00 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 05:58:00 GMT+0000 (Coordinated Universal Time).,1710909240474,1710914280231,5039757,false,1710914280010,1710914280205,195
643,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710914290002,This function initially loaded at Wed Mar 20 2024 04:33:20 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 05:58:10 GMT+0000 (Coordinated Universal Time).,1710909200494,1710914290198,5089704,false,1710914290002,1710914290182,180
644,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710914300003,This function initially loaded at Wed Mar 20 2024 04:33:20 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 05:58:20 GMT+0000 (Coordinated Universal Time).,1710909200494,1710914300152,5099658,false,1710914300003,1710914300129,126
645,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710914310002,This function initially loaded at Wed Mar 20 2024 04:33:20 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 05:58:30 GMT+0000 (Coordinated Universal Time).,1710909200494,1710914310143,5109649,false,1710914310002,1710914310123,121
646,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710914320003,This function initially loaded at Wed Mar 20 2024 04:33:20 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 05:58:40 GMT+0000 (Coordinated Universal Time).,1710909200494,1710914320192,5119698,false,1710914320003,1710914320171,168
647,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710914330002,This function initially loaded at Wed Mar 20 2024 04:33:20 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 05:58:50 GMT+0000 (Coordinated Universal Time).,1710909200494,1710914330144,5129650,false,1710914330002,1710914330121,119
648,2. Every 1 Minute,https://lbg4c1fym5.execute-api.us-west-2.amazonaws.com/default/1M,1710914340018,This function initially loaded at Wed Mar 20 2024 04:34:00 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 05:59:00 GMT+0000 (Coordinated Universal Time).,1710909240474,1710914340155,5099681,false,1710914340018,1710914340133,115
649,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710914340010,This function initially loaded at Wed Mar 20 2024 04:33:20 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 05:59:00 GMT+0000 (Coordinated Universal Time).,1710909200494,1710914340155,5139661,false,1710914340010,1710914340135,125
650,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710914350002,This function initially loaded at Wed Mar 20 2024 04:33:20 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 05:59:10 GMT+0000 (Coordinated Universal Time).,1710909200494,1710914350142,5149648,false,1710914350002,1710914350123,121
651,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710914360001,This function initially loaded at Wed Mar 20 2024 04:33:20 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 05:59:20 GMT+0000 (Coordinated Universal Time).,1710909200494,1710914360144,5159650,false,1710914360001,1710914360122,121
652,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710914370002,This function initially loaded at Wed Mar 20 2024 04:33:20 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 05:59:30 GMT+0000 (Coordinated Universal Time).,1710909200494,1710914370133,5169639,false,1710914370002,1710914370110,108
653,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710914380003,This function initially loaded at Wed Mar 20 2024 04:33:20 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 05:59:40 GMT+0000 (Coordinated Universal Time).,1710909200494,1710914380134,5179640,false,1710914380003,1710914380111,108
654,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710914390002,This function initially loaded at Wed Mar 20 2024 04:33:20 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 05:59:50 GMT+0000 (Coordinated Universal Time).,1710909200494,1710914390142,5189648,false,1710914390002,1710914390122,120
655,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710914400010,This function initially loaded at Wed Mar 20 2024 04:33:20 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 06:00:00 GMT+0000 (Coordinated Universal Time).,1710909200494,1710914400184,5199690,false,1710914400010,1710914400166,156
656,4. Every 15 Minutes,https://u1w871cka3.execute-api.us-west-2.amazonaws.com/default/15M,1710914400025,This function initially loaded at Wed Mar 20 2024 06:00:00 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 06:00:00 GMT+0000 (Coordinated Universal Time).,1710914400463,1710914400468,5,true,1710914400025,1710914400461,436
